282, 54.624158, 12.44141, 53.0
283, 54.624522, 12.442228, 53.0
284, 54.624783, 12.442817, 52.0
285, 54.625093, 12.443523, 52.0
286, 54.625455, 12.444355, 53.0
287, 54.625765, 12.445072, 53.0
288, 54.626022, 12.445673, 54.0
289, 54.62638, 12.44652, 54.0
290, 54.626633, 12.447123, 55.0
291, 54.626983, 12.447977, 55.0
292, 54.627235, 12.448595, 56.0
293, 54.627578, 12.449455, 56.0
294, 54.627822, 12.45007, 56.0
295, 54.628117, 12.45081, 56.0
296, 54.628458, 12.451672, 56.0
297, 54.628755, 12.452408, 56.0
298, 54.629002, 12.45302, 55.0
299, 54.62935, 12.45388, 55.0
300, 54.629602, 12.454488, 54.0
301, 54.629958, 12.455337, 54.0
302, 54.630217, 12.455935, 54.0
303, 54.630578, 12.456775, 53.0
304, 54.630838, 12.457367, 53.0
305, 54.630838, 12.457367, 53.0
306, 54.631152, 12.458082, 53.0
307, 54.631522, 12.458915, 53.0
308, 54.631835, 12.459632, 53.0
309, 54.632097, 12.460233, 53.0
310, 54.632457, 12.461077, 54.0
311, 54.632713, 12.461683, 54.0
312, 54.633065, 12.462527, 55.0
313, 54.633318, 12.463135, 55.0
314, 54.633665, 12.464002, 56.0
315, 54.633908, 12.464617, 56.0
316, 54.634203, 12.465363, 56.0
317, 54.63455, 12.466235, 56.0
318, 54.634848, 12.466982, 56.0
319, 54.635095, 12.467603, 56.0
320, 54.6357, 12.469083, 55.0
321, 54.636052, 12.469943, 54.0
322, 54.63631, 12.470553, 54.0
323, 54.636672, 12.471402, 54.0
324, 54.636932, 12.472003, 53.0
325, 54.637248, 12.472722, 53.0
326, 54.637618, 12.473577, 53.0
327, 54.637937, 12.474293, 53.0
328, 54.638253, 12.475015, 53.0
329, 54.638828, 12.47634, 54.0
330, 54.639187, 12.477193, 54.0
331, 54.63944, 12.477807, 55.0
332, 54.639792, 12.47867, 55.0
333, 54.640042, 12.47929, 56.0
334, 54.64034, 12.480037, 56.0
335, 54.640688, 12.480908, 56.0
336, 54.64099, 12.481653, 56.0
337, 54.64129, 12.482397, 56.0
338, 54.641897, 12.483877, 55.0
339, 54.642462, 12.48522, 54.0
340, 54.642825, 12.48607, 54.0
341, 54.643142, 12.486797, 54.0
342, 54.643403, 12.4874, 53.0
343, 54.643772, 12.488238, 53.0
344, 54.64409, 12.488955, 53.0
345, 54.644407, 12.489677, 53.0
346, 54.644668, 12.490278, 53.0
347, 54.64504, 12.491125, 54.0
348, 54.645353, 12.49185, 54.0
349, 54.645613, 12.492462, 54.0
350, 54.645973, 12.49332, 55.0
351, 54.64628, 12.49406, 55.0
352, 54.646532, 12.494685, 56.0
353, 54.646885, 12.495553, 56.0
354, 54.647188, 12.496298, 56.0
355, 54.64749, 12.497042, 56.0
356, 54.647738, 12.497665, 56.0
357, 54.648088, 12.498533, 56.0
358, 54.648395, 12.499273, 55.0
359, 54.648652, 12.499887, 55.0
360, 54.64896, 12.500622, 54.0
361, 54.649323, 12.501472, 54.0
362, 54.649323, 12.501472, 54.0
363, 54.649588, 12.502078, 54.0
364, 54.649958, 12.502922, 53.0
365, 54.650278, 12.50364, 53.0
366, 54.650597, 12.504363, 53.0
367, 54.650858, 12.504968, 53.0
368, 54.65123, 12.505808, 53.0
369, 54.651545, 12.506535, 53.0
370, 54.652123, 12.50787, 54.0
371, 54.652488, 12.508727, 55.0
372, 54.652747, 12.50934, 55.0
373, 54.653102, 12.510203, 55.0
374, 54.653405, 12.510947, 56.0
375, 54.653705, 12.511693, 56.0
376, 54.653953, 12.512313, 56.0
377, 54.654302, 12.513182, 56.0
378, 54.654602, 12.513923, 56.0
379, 54.654898, 12.51467, 56.0
380, 54.65515, 12.515288, 56.0
381, 54.655503, 12.516152, 55.0
382, 54.655758, 12.516767, 55.0
383, 54.656115, 12.517625, 55.0
384, 54.656427, 12.518357, 54.0
385, 54.656738, 12.51909, 54.0
386, 54.656998, 12.519698, 54.0
387, 54.657362, 12.520547, 54.0
388, 54.657673, 12.521277, 54.0
389, 54.657987, 12.522005, 54.0
390, 54.658607, 12.523462, 54.0
391, 54.658915, 12.524193, 54.0
392, 54.659222, 12.524925, 54.0
393, 54.659528, 12.525658, 55.0
394, 54.659835, 12.526393, 55.0
395, 54.660087, 12.527012, 56.0
396, 54.660435, 12.52788, 56.0
397, 54.66073, 12.528627, 56.0
398, 54.661027, 12.529373, 56.0
399, 54.661273, 12.529995, 56.0
400, 54.66157, 12.530742, 56.0
401, 54.661923, 12.531608, 56.0
402, 54.662227, 12.532347, 55.0
403, 54.662532, 12.533083, 55.0
404, 54.662787, 12.533695, 54.0
405, 54.663098, 12.534425, 54.0
406, 54.663467, 12.535273, 54.0
407, 54.663783, 12.535998, 54.0
408, 54.664098, 12.536723, 54.0
409, 54.664672, 12.538052, 54.0
410, 54.665038, 12.5389, 54.0
411, 54.665348, 12.539628, 54.0
412, 54.665652, 12.540368, 55.0
413, 54.665903, 12.540987, 55.0
414, 54.6662, 12.54173, 56.0
415, 54.666548, 12.542603, 56.0
416, 54.666842, 12.543355, 57.0
417, 54.667133, 12.544108, 57.0
418, 54.667428, 12.544858, 57.0
419, 54.667675, 12.54548, 56.0
420, 54.66803, 12.546345, 55.0
421, 54.668335, 12.54708, 55.0
422, 54.668642, 12.547812, 55.0
423, 54.668898, 12.54842, 54.0
424, 54.669208, 12.549148, 54.0
425, 54.669572, 12.549995, 54.0
426, 54.669885, 12.550718, 54.0
